"","Player","Season","Season.Type","Position","Team","GP","TOI","CF","CA","CF60","CA60","CF%","CSh%","CSv%","FF","FA","FF60","FA60","FF%","FSh%","FSv%","SF","SA","SF60","SA60","SF%","Sh%","Sv%","xGF","xGA","xGF60","xGA60","xGF%","xFSh%","xFSv%","Adj.FSv%","SCF","SCA","SCF60","SCA60","SCF%","PDO","xPDO","GF","GA","GF60","GA60","GF%","FO%","PENDIFF"
"2655","RYAN.WHITE","20142015","Regular","C","PHI",34,355.34,316,311,53.36,52.51,50.4,4.11,96.78,230,222,38.84,37.49,50.88,5.65,95.5,166,164,28.03,27.69,50.3,7.83,93.9,10.92,10.56,1.84,1.78,50.84,4.75,95.24,0.25,38,37,6.42,6.25,50.67,101.73,99.99,13,10,2.2,1.69,56.52,49.06,-10
"2656","RYAN.WHITE","20152016","Regular","C","PHI",73,738.8,643,750,52.22,60.91,46.16,2.64,96.27,457,522,37.11,42.39,46.68,3.72,94.64,316,382,25.66,31.02,45.27,5.38,92.67,23.63,30.23,1.92,2.46,43.87,5.17,94.21,0.43,78,105,6.33,8.53,42.62,98.05,99.38,17,28,1.38,2.27,37.78,52.69,-33
"2657","RYAN.WHITE","20162017","Regular","C","ARI/MIN",65,655.5,551,670,50.43,61.33,45.13,3.81,94.63,416,515,38.08,47.14,44.68,5.05,93.01,307,349,28.1,31.95,46.8,6.84,89.68,21.19,29.97,1.94,2.74,41.42,5.09,94.18,-1.17,63,92,5.77,8.42,40.65,96.53,99.27,21,36,1.92,3.3,36.84,50.25,-4
"2658","RYAN.WHITNEY","20132014","Regular","D","FLA",7,98.23,70,97,42.76,59.25,41.92,2.86,93.81,48,68,29.32,41.54,41.38,4.17,91.18,37,47,22.6,28.71,44.05,5.41,87.23,3.23,3.54,1.97,2.16,47.68,6.72,94.79,-3.62,11,10,6.72,6.11,52.38,92.64,101.52,2,6,1.22,3.66,25,44.32,-3
"2659","RYAN.WILSON","20132014","Regular","D","COL",28,357.78,303,384,50.81,64.4,44.1,5.94,95.31,226,292,37.9,48.97,43.63,7.96,93.84,172,209,28.84,35.05,45.14,10.47,91.39,13.53,19.27,2.27,3.23,41.25,5.99,93.4,0.43,44,70,7.38,11.74,38.6,101.85,99.39,18,18,3.02,3.02,50,43.18,0
"2660","SAKU.KOIVU","20132014","Regular","C","ANA",65,768.93,671,778,52.36,60.71,46.31,4.77,95.89,499,584,38.94,45.57,46.08,6.41,94.52,353,402,27.54,31.37,46.75,9.07,92.04,30.44,34.79,2.37,2.71,46.66,6.1,94.04,0.48,108,104,8.43,8.12,50.94,101.1,100.14,32,32,2.5,2.5,50,50.72,-3
"2661","SAM.BENNETT","20152016","Regular","C","CGY",77,964.62,887,934,55.17,58.1,48.71,4.4,95.82,627,680,39,42.3,47.97,6.22,94.26,454,480,28.24,29.86,48.61,8.59,91.88,37.88,39.57,2.36,2.46,48.91,6.04,94.18,0.08,119,133,7.4,8.27,47.22,100.47,100.22,39,39,2.43,2.43,50,47.92,26
"2662","SAM.BENNETT","20162017","Regular","C","CGY",81,961.68,817,864,50.97,53.91,48.6,3.3,95.02,601,634,37.5,39.56,48.66,4.49,93.22,431,459,26.89,28.64,48.43,6.26,90.63,31.47,36.02,1.96,2.25,46.63,5.24,94.32,-1.1,87,114,5.43,7.11,43.28,96.9,99.56,27,43,1.68,2.68,38.57,47.73,-4
"2663","SAM.CARRICK","20142015","Regular","C","TOR",16,100.66,85,90,50.67,53.65,48.57,3.53,97.78,63,75,37.55,44.7,45.65,4.76,97.33,45,50,26.82,29.8,47.37,6.67,96,3.34,4.3,1.99,2.56,43.73,5.3,94.27,3.06,8,13,4.77,7.75,38.1,102.67,99.57,3,2,1.79,1.19,60,41.49,-2
"2664","SAM.GAGNER","20132014","Regular","C","EDM",67,942.22,794,1001,50.56,63.74,44.23,4.03,94.41,602,741,38.33,47.19,44.83,5.32,92.44,436,523,27.76,33.3,45.46,7.34,89.29,36.37,44.35,2.32,2.82,45.06,6.04,94.01,-1.57,123,139,7.83,8.85,46.95,96.63,100.06,32,56,2.04,3.57,36.36,46.4,-28
"2665","SAM.GAGNER","20142015","Regular","C","ARI",81,1134.99,1146,1057,60.58,55.88,52.02,3.49,94.7,828,823,43.77,43.51,50.15,4.83,93.2,577,607,30.5,32.09,48.73,6.93,90.77,44.3,49.86,2.34,2.64,47.05,5.35,93.94,-0.75,132,167,6.98,8.83,44.15,97.71,99.29,40,56,2.11,2.96,41.67,47.94,-7
"2666","SAM.GAGNER","20152016","Regular","C","PHI",53,596.09,593,554,59.69,55.76,51.7,3.71,96.75,419,401,42.17,40.36,51.1,5.25,95.51,298,304,30,30.6,49.5,7.38,94.08,23.07,24.7,2.32,2.49,48.3,5.51,93.84,1.67,79,87,7.95,8.76,47.59,101.46,99.35,22,18,2.21,1.81,55,48.52,14
"2667","SAM.GAGNER","20162017","Regular","C","CBJ",81,848.04,864,728,61.13,51.51,54.27,4.51,96.29,653,529,46.2,37.43,55.25,5.97,94.9,490,383,34.67,27.1,56.13,7.96,92.95,42.16,33.97,2.98,2.4,55.38,6.46,93.58,1.32,148,112,10.47,7.92,56.92,100.91,100.03,39,27,2.76,1.91,59.09,49.79,5
"2668","SAMI.SALO","20132014","Regular","D","T.B",71,921.68,834,771,54.29,50.19,51.96,4.8,96.11,655,574,42.64,37.37,53.3,6.11,94.77,464,397,30.21,25.84,53.89,8.62,92.44,36.26,30.61,2.36,1.99,54.22,5.54,94.67,0.11,109,94,7.1,6.12,53.69,101.06,100.2,40,30,2.6,1.95,57.14,49.91,-7
"2669","SAMI.VATANEN","20132014","Regular","D","ANA",48,680,680,594,60,52.41,53.38,5.29,96.13,515,451,45.44,39.79,53.31,6.99,94.9,359,315,31.68,27.79,53.26,10.03,92.7,32.7,26.77,2.89,2.36,54.98,6.35,94.06,0.84,112,84,9.88,7.41,57.14,102.73,100.41,36,23,3.18,2.03,61.02,51.83,3
"2670","SAMI.VATANEN","20142015","Regular","D","ANA",67,1030.53,987,921,57.47,53.62,51.73,4.76,95.44,767,680,44.66,39.59,53.01,6.13,93.82,522,472,30.39,27.48,52.52,9,91.1,45.55,38.09,2.65,2.22,54.46,5.94,94.4,-0.57,165,125,9.61,7.28,56.9,100.11,100.34,47,42,2.74,2.45,52.81,53.9,18
"2671","SAMI.VATANEN","20152016","Regular","D","ANA",71,1069.7,1019,999,57.16,56.03,50.5,3.53,96.3,752,721,42.18,40.44,51.05,4.79,94.87,516,518,28.94,29.05,49.9,6.98,92.86,45.76,40.26,2.57,2.26,53.2,6.08,94.42,0.45,160,145,8.97,8.13,52.46,99.83,100.5,36,37,2.02,2.08,49.32,52.57,-13
"2672","SAMI.VATANEN","20162017","Regular","D","ANA",71,1100.44,1021,1065,55.67,58.07,48.95,3.72,96.62,762,789,41.55,43.02,49.13,4.99,95.44,534,548,29.12,29.88,49.35,7.12,93.43,48.26,43.79,2.63,2.39,52.43,6.33,94.45,0.99,167,142,9.11,7.74,54.05,100.55,100.78,38,36,2.07,1.96,51.35,54.75,5
"2673","SAM.REINHART","20142015","Regular","C","BUF",9,91.12,52,97,34.24,63.87,34.9,1.92,97.94,39,76,25.68,50.04,33.91,2.56,97.37,27,55,17.78,36.22,32.93,3.7,96.36,1.76,4.46,1.16,2.94,28.26,4.5,94.13,3.24,3,6,1.98,3.95,33.33,100.07,98.64,1,2,0.66,1.32,33.33,21.18,0
"2674","SAM.REINHART","20152016","Regular","C","BUF",79,1034.68,952,914,55.21,53,51.02,3.89,95.62,712,701,41.29,40.65,50.39,5.2,94.29,529,516,30.68,29.92,50.62,6.99,92.25,40.35,39.47,2.34,2.29,50.55,5.67,94.37,-0.08,138,130,8,7.54,51.49,99.24,100.04,37,40,2.15,2.32,48.05,49.4,14
"2675","SAM.REINHART","20162017","Regular","C","BUF",79,1068.12,986,1034,55.39,58.08,48.81,3.96,95.84,763,764,42.86,42.92,49.97,5.11,94.37,556,555,31.23,31.18,50.05,7.01,92.25,47.21,41.59,2.65,2.34,53.17,6.19,94.56,-0.19,157,129,8.82,7.25,54.9,99.27,100.74,39,43,2.19,2.42,47.56,45.31,27
"2676","SCOTT.GOMEZ","20132014","Regular","C","FLA",46,514.98,425,454,49.52,52.9,48.35,3.53,94.71,340,361,39.61,42.06,48.5,4.41,93.35,254,265,29.59,30.87,48.94,5.91,90.94,17.52,21.52,2.04,2.51,44.89,5.15,94.04,-0.69,40,62,4.66,7.22,39.22,96.85,99.19,15,24,1.75,2.8,38.46,45.53,-9
"2677","SCOTT.GOMEZ","20142015","Regular","C","N.J",58,779.61,643,722,49.49,55.57,47.11,4.04,96.4,489,528,37.63,40.64,48.08,5.32,95.08,359,395,27.63,30.4,47.61,7.24,93.42,30.91,31.61,2.38,2.43,49.44,6.32,94.01,1.06,104,110,8,8.47,48.6,100.66,100.34,26,26,2,2,50,46.73,4
"2678","SCOTT.GOMEZ","20152016","Regular","C","OTT/STL",34,309.68,272,326,52.7,63.16,45.48,2.57,95.71,217,258,42.04,49.99,45.68,3.23,94.57,163,195,31.58,37.78,45.53,4.29,92.82,12.09,17.38,2.34,3.37,41.03,5.57,93.26,1.31,38,55,7.36,10.66,40.86,97.11,98.84,7,14,1.36,2.71,33.33,44.92,3
"2679","SCOTT.HANNAN","20132014","Regular","D","S.J",56,824.98,790,793,57.46,57.67,49.91,5.06,94.83,607,581,44.15,42.26,51.09,6.59,92.94,441,420,32.07,30.55,51.22,9.07,90.24,37.72,35.33,2.74,2.57,51.64,6.21,93.92,-0.98,125,110,9.09,8,53.19,99.31,100.13,40,41,2.91,2.98,49.38,50.18,4
"2680","SCOTT.HANNAN","20142015","Regular","D","S.J",58,810.29,734,817,54.35,60.5,47.32,3.95,96.45,538,601,39.84,44.5,47.23,5.39,95.17,380,441,28.14,32.65,46.29,7.63,93.42,32.41,33.2,2.4,2.46,49.4,6.02,94.48,0.7,101,96,7.48,7.11,51.27,101.06,100.5,29,29,2.15,2.15,50,49.49,9
"2681","SCOTT.HARRINGTON","20142015","Regular","D","PIT",10,129.58,126,112,58.34,51.86,52.94,2.38,88.39,92,92,42.6,42.6,50,3.26,85.87,68,67,31.49,31.02,50.37,4.41,80.6,5.22,5.87,2.42,2.72,47.06,5.68,93.61,-7.74,13,16,6.02,7.41,44.83,85.01,99.29,3,13,1.39,6.02,18.75,48.31,-3
"2682","SCOTT.HARRINGTON","20152016","Regular","D","TOR",15,179.17,173,160,57.93,53.58,51.95,2.89,96.88,135,122,45.21,40.86,52.53,3.7,95.9,85,95,28.46,31.81,47.22,5.88,94.74,8.29,6.5,2.78,2.18,56.04,6.14,94.67,1.23,30,21,10.05,7.03,58.82,100.62,100.81,5,5,1.67,1.67,50,51.2,-6
"2683","SCOTT.HARRINGTON","20162017","Regular","D","CBJ",22,276.07,230,260,49.99,56.51,46.94,5.65,96.15,172,192,37.38,41.73,47.25,7.56,94.79,130,137,28.25,29.78,48.69,10,92.7,10.37,11.18,2.25,2.43,48.13,6.03,94.18,0.61,38,29,8.26,6.3,56.72,102.7,100.21,13,10,2.83,2.17,56.52,55.13,-5
"2684","SCOTT.HARTNELL","20132014","Regular","L","PHI",78,996.84,1104,928,66.45,55.86,54.33,3.99,96.66,783,677,47.13,40.75,53.63,5.62,95.42,570,497,34.31,29.91,53.42,7.72,93.76,43.63,38.95,2.63,2.34,52.84,5.57,94.25,1.17,148,115,8.91,6.92,56.27,101.48,99.82,44,31,2.65,1.87,58.67,48.2,13
"2685","SCOTT.HARTNELL","20142015","Regular","L","CBJ",77,1053.71,1041,977,59.28,55.63,51.59,5.19,94.98,789,744,44.93,42.36,51.47,6.84,93.41,594,529,33.82,30.12,52.89,9.09,90.74,46.62,43.45,2.65,2.47,51.76,5.91,94.16,-0.75,160,147,9.11,8.37,52.12,99.83,100.07,54,49,3.07,2.79,52.43,48.2,-9
"2686","SCOTT.HARTNELL","20152016","Regular","L","CBJ",79,976.62,913,934,56.09,57.38,49.43,4.82,95.07,683,689,41.96,42.33,49.78,6.44,93.32,494,497,30.35,30.53,49.85,8.91,90.74,44.48,43.45,2.73,2.67,50.59,6.51,93.69,-0.37,171,171,10.51,10.51,50,99.65,100.21,44,46,2.7,2.83,48.89,46.58,-5
"2687","SCOTT.HARTNELL","20162017","Regular","L","CBJ",78,804.86,779,704,58.07,52.48,52.53,5.39,96.16,570,522,42.49,38.91,52.2,7.37,94.83,428,375,31.91,27.96,53.3,9.81,92.8,37.26,33.71,2.78,2.51,52.5,6.54,93.54,1.28,131,101,9.77,7.53,56.47,102.61,100.08,42,27,3.13,2.01,60.87,50.4,-17
"2688","SCOTTIE.UPSHALL","20132014","Regular","R","FLA",76,944.11,866,805,55.04,51.16,51.83,4.39,95.65,657,618,41.75,39.28,51.53,5.78,94.34,479,455,30.44,28.92,51.28,7.93,92.31,37.78,35.77,2.4,2.27,51.36,5.75,94.21,0.12,113,108,7.18,6.86,51.13,100.24,99.96,38,35,2.41,2.22,52.05,46.5,11
"2689","SCOTTIE.UPSHALL","20142015","Regular","R","FLA",63,656.93,578,561,52.79,51.24,50.75,2.77,95.72,448,429,40.92,39.18,51.08,3.57,94.41,340,294,31.05,26.85,53.63,4.71,91.84,24.93,23.64,2.28,2.16,51.33,5.57,94.49,-0.08,78,65,7.12,5.94,54.55,96.54,100.05,16,24,1.46,2.19,40,49.49,-10
"2690","SCOTTIE.UPSHALL","20152016","Regular","R","STL",70,655.36,581,537,53.19,49.16,51.97,3.61,96.46,442,393,40.47,35.98,52.93,4.75,95.17,334,287,30.58,26.28,53.78,6.29,93.38,25.45,23.47,2.33,2.15,52.02,5.76,94.03,1.14,79,80,7.23,7.32,49.69,99.67,99.79,21,19,1.92,1.74,52.5,49.76,-8
"2691","SCOTTIE.UPSHALL","20162017","Regular","R","STL",73,647.09,493,605,45.71,56.1,44.9,4.26,95.7,375,446,34.77,41.35,45.68,5.6,94.17,280,321,25.96,29.76,46.59,7.5,91.9,21.34,27.55,1.98,2.55,43.64,5.69,93.82,0.35,63,87,5.84,8.07,42,99.4,99.51,21,26,1.95,2.41,44.68,48.43,-17
"2692","SCOTT.KOSMACHUK","20152016","Regular","R","WPG",8,86.06,63,91,43.92,63.44,40.91,4.76,97.8,46,67,32.07,46.71,40.71,6.52,97.01,37,49,25.8,34.16,43.02,8.11,95.92,3.33,2.94,2.33,2.05,53.16,7.25,95.61,1.4,10,5,6.97,3.49,66.67,104.03,102.86,3,2,2.09,1.39,60,46.58,-7
"2693","SCOTT.LAUGHTON","20142015","Regular","L","PHI",31,340.18,267,325,47.09,57.32,45.1,3,96.31,190,244,33.51,43.04,43.78,4.21,95.08,139,177,24.52,31.22,43.99,5.76,93.22,10.9,13.65,1.92,2.41,44.41,5.74,94.41,0.68,36,45,6.35,7.94,44.44,98.98,100.15,8,12,1.41,2.12,40,48.41,-10
"2694","SCOTT.LAUGHTON","20152016","Regular","L","PHI",71,657.2,587,650,53.59,59.34,47.45,3.92,96.77,431,472,39.35,43.09,47.73,5.34,95.55,323,353,29.49,32.23,47.78,7.12,94.05,25.9,27.36,2.36,2.5,48.62,6.01,94.2,1.35,94,90,8.58,8.22,51.09,101.17,100.21,23,21,2.1,1.92,52.27,44.58,2
"2695","SCOTT.MAYFIELD","20132014","Regular","D","NYI",5,72.96,74,62,60.86,50.99,54.41,1.35,95.16,52,50,42.76,41.12,50.98,1.92,94,41,36,33.72,29.61,53.25,2.44,91.67,3.01,3.12,2.48,2.57,49.13,5.79,93.76,0.24,12,14,9.87,11.51,46.15,94.11,99.55,1,3,0.82,2.47,25,37.33,0
"2696","SCOTT.MAYFIELD","20152016","Regular","D","NYI",6,88.39,72,88,48.87,59.74,45,4.17,92.05,54,60,36.66,40.73,47.37,5.56,88.33,40,46,27.15,31.23,46.51,7.5,84.78,2.69,3.7,1.83,2.51,42.13,4.99,93.83,-5.5,8,12,5.43,8.15,40,92.28,98.82,3,7,2.04,4.75,30,51.25,0
"2697","SCOTT.MAYFIELD","20162017","Regular","D","NYI",25,347.36,346,335,59.77,57.87,50.81,5.49,93.73,251,243,43.36,41.97,50.81,7.57,91.36,177,184,30.57,31.78,49.03,10.73,88.59,17.11,14.7,2.96,2.54,53.79,6.82,93.95,-2.59,66,50,11.4,8.64,56.9,99.32,100.77,19,21,3.28,3.63,47.5,47.12,-2
"2698","SCOTT.WILSON","20152016","Regular","C","PIT",24,228.5,212,180,55.67,47.26,54.08,2.36,96.67,157,128,41.23,33.61,55.09,3.18,95.31,119,93,31.25,24.42,56.13,4.2,93.55,9.6,7.15,2.52,1.88,57.33,6.11,94.42,0.89,33,27,8.67,7.09,55,97.75,100.53,5,6,1.31,1.58,45.45,46.67,0
"2699","SCOTT.WILSON","20162017","Regular","C","PIT",78,806.31,770,778,57.3,57.89,49.74,4.42,95.5,590,555,43.9,41.3,51.53,5.76,93.69,437,412,32.52,30.66,51.47,7.78,91.5,42.4,36.95,3.15,2.75,53.43,7.19,93.34,0.35,144,126,10.72,9.38,53.33,99.29,100.53,34,35,2.53,2.6,49.28,49.41,14
"2700","SEAN.BERGENHEIM","20132014","Regular","L","FLA",62,808.88,832,679,61.71,50.37,55.06,3.97,93.23,669,535,49.62,39.68,55.56,4.93,91.4,484,408,35.9,30.26,54.26,6.82,88.73,41.96,31.35,3.11,2.33,57.23,6.27,94.14,-2.74,135,100,10.01,7.42,57.45,95.54,100.41,33,46,2.45,3.41,41.77,50.31,5
"2701","SEAN.BERGENHEIM","20142015","Regular","L","FLA/MIN",56,677.46,629,546,55.71,48.36,53.53,4.13,95.24,500,422,44.28,37.37,54.23,5.2,93.84,367,309,32.5,27.37,54.29,7.08,91.59,28.73,23.21,2.54,2.06,55.32,5.75,94.5,-0.66,91,72,8.06,6.38,55.83,98.67,100.25,26,26,2.3,2.3,50,46.81,16
"2702","SEAN.COLLINS","20142015","Regular","D","CBJ",8,80,58,70,43.5,52.5,45.31,5.17,95.71,44,57,33,42.75,43.56,6.82,94.74,25,42,18.75,31.5,37.31,12,92.86,1.76,2.55,1.32,1.91,40.79,3.99,95.53,-0.79,6,6,4.5,4.5,50,104.86,99.52,3,3,2.25,2.25,50,42.86,-6
"2703","SEAN.COUTURIER","20132014","Regular","C","PHI",82,1079.1,1003,1037,55.77,57.66,49.17,3.79,95.66,734,786,40.81,43.7,48.29,5.18,94.27,505,572,28.08,31.8,46.89,7.52,92.13,38.68,44.58,2.15,2.48,46.46,5.27,94.33,-0.05,130,138,7.23,7.67,48.51,99.66,99.6,38,45,2.11,2.5,45.78,50.31,-19
"2704","SEAN.COUTURIER","20142015","Regular","C","PHI",82,1090.74,939,1001,51.65,55.06,48.4,4.37,96.6,670,746,36.86,41.04,47.32,6.12,95.44,465,559,25.58,30.75,45.41,8.82,93.92,38.37,42.79,2.11,2.35,47.28,5.73,94.26,1.18,132,135,7.26,7.43,49.44,102.73,99.99,41,34,2.26,1.87,54.67,49.23,6
"2705","SEAN.COUTURIER","20152016","Regular","C","PHI",63,841.89,865,729,61.65,51.95,54.27,4.39,96.16,591,527,42.12,37.56,52.86,6.43,94.69,420,397,29.93,28.29,51.41,9.05,92.95,37.67,27.09,2.68,1.93,58.17,6.37,94.86,-0.17,140,84,9.98,5.99,62.5,101.99,101.23,38,28,2.71,2,57.58,49.09,-10
"2706","SEAN.COUTURIER","20162017","Regular","C","PHI",66,902.74,956,792,63.54,52.64,54.69,4.6,95.33,698,572,46.39,38.02,54.96,6.3,93.53,510,429,33.9,28.51,54.31,8.63,91.38,43.72,36.51,2.91,2.43,54.5,6.26,93.62,-0.09,158,123,10.5,8.18,56.23,100,99.88,44,37,2.92,2.46,54.32,55.36,6
"2707","SEAN.KURALY","20162017","Regular","C","BOS",8,71.06,66,49,55.73,41.37,57.39,1.52,95.92,48,40,40.53,33.77,54.55,2.08,95,38,30,32.09,25.33,55.88,2.63,93.33,2.36,2.1,1.99,1.77,52.9,4.92,94.75,0.25,7,8,5.91,6.75,46.67,95.96,99.66,1,2,0.84,1.69,33.33,53.42,-2
"2708","SEAN.MONAHAN","20132014","Regular","C","CGY",75,963.57,761,976,47.39,60.77,43.81,4.34,95.29,543,667,33.81,41.53,44.88,6.08,93.1,388,478,24.16,29.76,44.8,8.51,90.38,33.02,39.52,2.06,2.46,45.51,6.08,94.07,-0.97,95,133,5.92,8.28,41.67,98.88,100.15,33,46,2.05,2.86,41.77,45.12,14
"2709","SEAN.MONAHAN","20142015","Regular","C","CGY",81,1178.46,1054,1265,53.66,64.41,45.45,4.08,96.6,750,893,38.19,45.47,45.65,5.73,95.18,527,624,26.83,31.77,45.79,8.16,93.11,44.8,52.28,2.28,2.66,46.15,5.97,94.15,1.04,152,173,7.74,8.81,46.77,101.27,100.12,43,43,2.19,2.19,50,49.39,8
"2710","SEAN.MONAHAN","20152016","Regular","C","CGY",81,1122.18,1011,1091,54.06,58.33,48.1,5.54,95.14,745,786,39.83,42.03,48.66,7.52,93.26,549,554,29.35,29.62,49.77,10.2,90.43,46.19,49.24,2.47,2.63,48.4,6.2,93.74,-0.48,159,165,8.5,8.82,49.07,100.63,99.94,56,53,2.99,2.83,51.38,52.11,20
"2711","SEAN.MONAHAN","20162017","Regular","C","CGY",82,1044.92,1023,1010,58.74,57.99,50.32,4.4,95.84,746,776,42.84,44.56,49.01,6.03,94.59,551,561,31.64,32.21,49.55,8.17,92.51,45.67,49.31,2.62,2.83,48.08,6.12,93.65,0.94,153,164,8.79,9.42,48.26,100.68,99.77,45,42,2.58,2.41,51.72,50,10
"2712","SEBASTIAN.AHO","20162017","Regular","R","CAR",81,1094.81,1039,913,56.94,50.04,53.23,3.95,95.4,779,713,42.69,39.08,52.21,5.26,94.11,563,507,30.85,27.79,52.62,7.28,91.72,52.5,44.06,2.88,2.41,54.37,6.74,93.82,0.29,179,147,9.81,8.06,54.91,99,100.56,41,42,2.25,2.3,49.4,55.29,16
"2713","SERGEI.GONCHAR","20132014","Regular","D","DAL",76,1057.25,1020,1067,57.89,60.55,48.87,3.53,96.34,759,805,43.07,45.68,48.53,4.74,95.16,517,556,29.34,31.55,48.18,6.96,92.99,47.56,49.36,2.7,2.8,49.07,6.27,93.87,1.29,165,164,9.36,9.31,50.15,99.95,100.14,36,39,2.04,2.21,48,49.13,4
"2714","SERGEI.GONCHAR","20142015","Regular","D","DAL/MTL",48,683.49,603,699,52.93,61.36,46.31,3.65,97.71,436,503,38.27,44.16,46.43,5.05,96.82,317,355,27.83,31.16,47.17,6.94,95.49,26.14,28.23,2.29,2.48,48.08,6,94.39,2.43,76,93,6.67,8.16,44.97,102.43,100.38,22,16,1.93,1.4,57.89,53.12,-4
"2715","SERGEI.PLOTNIKOV","20152016","Regular","L","ARI/PIT",45,424.7,392,353,55.38,49.87,52.62,1.79,97.17,297,261,41.96,36.87,53.23,2.36,96.17,206,195,29.1,27.55,51.37,3.4,94.87,15.02,15.03,2.12,2.12,49.98,5.06,94.24,1.93,46,47,6.5,6.64,49.46,98.27,99.3,7,10,0.99,1.41,41.18,56.07,-6
"2716","SERGEY.KALININ","20152016","Regular","C","N.J",78,884.19,635,748,43.09,50.76,45.91,3.46,95.99,482,566,32.71,38.41,45.99,4.56,94.7,338,418,22.94,28.36,44.71,6.51,92.82,28.67,36.34,1.95,2.47,44.1,5.95,93.58,1.12,93,133,6.31,9.03,41.15,99.33,99.53,22,30,1.49,2.04,42.31,46.52,-14
"2717","SERGEY.KALININ","20162017","Regular","C","N.J",43,428.38,300,382,42.02,53.5,43.99,1,95.29,231,291,32.35,40.76,44.25,1.3,93.81,165,223,23.11,31.23,42.53,1.82,91.93,12.25,16.2,1.72,2.27,43.05,5.3,94.43,-0.62,40,46,5.6,6.44,46.51,93.75,99.73,3,18,0.42,2.52,14.29,49.02,-2
"2718","SETH.GRIFFITH","20142015","Regular","C","BOS",30,337.33,308,316,54.78,56.21,49.36,3.25,96.2,222,244,39.49,43.4,47.64,4.5,95.08,144,179,25.61,31.84,44.58,6.94,93.3,10.83,13.11,1.93,2.33,45.23,4.88,94.63,0.46,25,36,4.45,6.4,40.98,100.24,99.5,10,12,1.78,2.13,45.45,53.17,-9
"2719","SETH.GRIFFITH","20162017","Regular","C","FLA/TOR",24,257.52,258,218,60.11,50.79,54.2,3.88,98.17,206,175,48,40.77,54.07,4.85,97.71,151,133,35.18,30.99,53.17,6.62,96.99,12.22,10.1,2.85,2.35,54.76,5.93,94.23,3.48,46,35,10.72,8.15,56.79,103.61,100.16,10,4,2.33,0.93,71.43,46.72,-10
"2720","SETH.HELGESON","20142015","Regular","D","N.J",22,265.03,183,235,41.43,53.2,43.78,5.46,97.02,132,187,29.88,42.33,41.38,7.58,96.26,99,147,22.41,33.28,40.24,10.1,95.24,9.19,10.63,2.08,2.41,46.39,6.97,94.32,1.94,34,32,7.7,7.24,51.52,105.34,101.28,10,7,2.26,1.58,58.82,49.36,-2
"2721","SETH.HELGESON","20152016","Regular","D","N.J",19,249.02,173,242,41.68,58.31,41.69,1.16,97.11,134,179,32.29,43.13,42.81,1.49,96.09,88,124,21.2,29.88,41.51,2.27,94.35,7.6,11.29,1.83,2.72,40.23,5.67,93.69,2.4,28,42,6.75,10.12,40,96.63,99.36,2,7,0.48,1.69,22.22,44.44,-9
"2722","SETH.HELGESON","20162017","Regular","D","N.J",9,110.75,89,99,48.22,53.63,47.34,4.49,97.98,73,72,39.55,39.01,50.34,5.48,97.22,47,54,25.46,29.26,46.53,8.51,96.3,4.31,4.1,2.33,2.22,51.26,5.9,94.31,2.91,12,9,6.5,4.88,57.14,104.81,100.21,4,2,2.17,1.08,66.67,45.71,-7
"2723","SETH.JONES","20132014","Regular","D","NSH",77,1164.58,1026,1046,52.86,53.89,49.52,3.51,94.17,774,769,39.88,39.62,50.16,4.65,92.07,563,551,29.01,28.39,50.54,6.39,88.93,40.14,44.35,2.07,2.28,47.51,5.19,94.23,-2.17,124,140,6.39,7.21,46.97,95.32,99.42,36,61,1.85,3.14,37.11,52.86,-8
"2724","SETH.JONES","20142015","Regular","D","NSH",82,1227.19,1205,1023,58.92,50.02,54.08,3.9,96.09,884,757,43.22,37.01,53.87,5.32,94.72,615,542,30.07,26.5,53.15,7.64,92.62,52.5,40.43,2.57,1.98,56.49,5.94,94.66,0.06,169,120,8.26,5.87,58.48,100.26,100.6,47,40,2.3,1.96,54.02,50.27,-6
"2725","SETH.JONES","20152016","Regular","D","CBJ/NSH",81,1311.12,1354,1206,61.96,55.19,52.89,3.1,95.77,988,845,45.21,38.67,53.9,4.25,93.96,715,623,32.72,28.51,53.44,5.87,91.81,62,56.26,2.84,2.57,52.43,6.28,93.34,0.62,219,213,10.02,9.75,50.69,97.69,99.62,42,51,1.92,2.33,45.16,48.72,10
"2726","SETH.JONES","20162017","Regular","D","CBJ",75,1339.36,1330,1201,59.58,53.8,52.55,3.98,95.92,974,879,43.63,39.38,52.56,5.44,94.43,725,621,32.48,27.82,53.86,7.31,92.11,55.43,57.88,2.48,2.59,48.92,5.69,93.42,1.01,173,188,7.75,8.42,47.92,99.42,99.11,53,49,2.37,2.2,51.96,50.45,18
"2727","SHANE.DOAN","20132014","Regular","R","ARI",69,1025.61,966,924,56.51,54.06,51.11,4.45,95.67,710,701,41.54,41.01,50.32,6.06,94.29,497,504,29.08,29.48,49.65,8.65,92.06,37.77,43.51,2.21,2.55,46.47,5.32,93.79,0.5,126,152,7.37,8.89,45.32,100.72,99.11,43,40,2.52,2.34,51.81,50.11,5
